,Unnamed: 0,TOKEN,GROUP#1,GROUP#2,TIME,variable,value,choice_let,situation,alt1.discount,alt2.discount,alt3.discount,Block,alt1.a_0,alt1.a_1,alt1.a_2,alt1.a_3,alt1.a_4,alt1.b_0,alt1.b_1,alt1.b_2,alt1.c_0,alt1.c_1,alt1.c_2,alt1.d_0,alt1.d_1,alt1.d_2,alt1.d_3,alt2.a_0,alt2.a_1,alt2.a_2,alt2.a_3,alt2.a_4,alt2.b_0,alt2.b_1,alt2.b_2,alt2.c_0,alt2.c_1,alt2.c_2,alt2.d_0,alt2.d_1,alt2.d_2,alt2.d_3,alt3.a_0,alt3.a_1,alt3.a_2,alt3.a_3,alt3.a_4,alt3.b_0,alt3.b_1,alt3.b_2,alt3.c_0,alt3.c_1,alt3.c_2,alt3.d_0,alt3.d_1,alt3.d_2,alt3.d_3,asc.4,alt4.a_0,alt4.b_0,alt4.c_0,alt4.d_0,alt4.a_1,alt4.a_2,alt4.a_3,alt4.a_4,alt4.b_1,alt4.b_2,alt4.c_1,alt4.c_2,alt4.d_1,alt4.d_2,alt4.d_3,alt4.discount,alt1.discount_log,alt2.discount_log,alt3.discount_log,alt4.discount_log,choice
596,513,4d3d8e2e-fc2f-4f3e-ae49-007bc9494313,BEZ RODO,Blok 1,00:02:34.9488,"(5)(1,1,2,3,3) n Opcja B",1.0,B,5,3,12,3,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.4849066497880004,1.0986122886681098,0.0,2
597,632,4d3d8e2e-fc2f-4f3e-ae49-007bc9494313,BEZ RODO,Blok 1,00:02:34.9488,"(6)(4,2,2,3,0) n Opcja B",1.0,B,6,9,3,9,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,2.1972245773362196,0.0,2
598,751,4d3d8e2e-fc2f-4f3e-ae49-007bc9494313,BEZ RODO,Blok 1,00:02:34.9488,"(7)(3,2,0,0,1) n Opcja B",1.0,B,7,3,6,12,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.791759469228055,2.4849066497880004,0.0,2
599,870,4d3d8e2e-fc2f-4f3e-ae49-007bc9494313,BEZ RODO,Blok 1,00:02:34.9488,"(8)(2,1,2,0,1) n Opcja B",1.0,B,8,3,6,9,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.791759469228055,2.1972245773362196,0.0,2
600,37,4e8fb50a-0b3f-4b2d-9d11-85089a890c87,Z RODO,Blok 2,00:05:46.635802,"(1)(3,0,0,2,1) n Opcja B",1.0,B,1,9,6,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.791759469228055,1.0986122886681098,0.0,2
601,164,4e8fb50a-0b3f-4b2d-9d11-85089a890c87,Z RODO,Blok 2,00:05:46.635802,"(2)(2,0,1,3,0) n Opcja C",1.0,C,2,9,12,3,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.4849066497880004,1.0986122886681098,0.0,3
602,291,4e8fb50a-0b3f-4b2d-9d11-85089a890c87,Z RODO,Blok 2,00:05:46.635802,"(3)(1,1,0,1,0) n Opcja A",1.0,A,3,3,3,12,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.4849066497880004,0.0,1
603,418,4e8fb50a-0b3f-4b2d-9d11-85089a890c87,Z RODO,Blok 2,00:05:46.635802,"(4)(0,2,2,0,0) n Opcja A",1.0,A,4,3,3,9,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.1972245773362196,0.0,1
604,545,4e8fb50a-0b3f-4b2d-9d11-85089a890c87,Z RODO,Blok 2,00:05:46.635802,"(5)(4,2,0,3,1) n Opcja A",1.0,A,5,6,9,9,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.1972245773362196,2.1972245773362196,0.0,1
605,672,4e8fb50a-0b3f-4b2d-9d11-85089a890c87,Z RODO,Blok 2,00:05:46.635802,"(6)(2,2,2,2,3) n Opcja C",1.0,C,6,3,9,12,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.1972245773362196,2.4849066497880004,0.0,3
606,799,4e8fb50a-0b3f-4b2d-9d11-85089a890c87,Z RODO,Blok 2,00:05:46.635802,"(7)(1,0,0,0,0) n Opcja C",1.0,C,7,9,3,3,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,3
607,926,4e8fb50a-0b3f-4b2d-9d11-85089a890c87,Z RODO,Blok 2,00:05:46.635802,(8)(-) n Opcja bez rabatu: 30zł,1.0,SQ,8,6,3,12,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,1.0986122886681098,2.4849066497880004,0.0,4
96,8,4ee34f03-9dcb-4879-b39d-536e5731fef3,BEZ RODO,Blok 1,00:28:37.680903,"(1)(0,2,1,0,3) n Opcja A",1.0,A,1,12,12,6,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,2.4849066497880004,1.791759469228055,0.0,1
97,31,4ee34f03-9dcb-4879-b39d-536e5731fef3,BEZ RODO,Blok 1,00:28:37.680903,"(2)(2,1,2,3,3) n Opcja C",1.0,C,2,3,6,12,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,False,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.791759469228055,2.4849066497880004,0.0,3
98,54,4ee34f03-9dcb-4879-b39d-536e5731fef3,BEZ RODO,Blok 1,00:28:37.680903,"(3)(2,2,0,0,1) n Opcja A",1.0,A,3,6,6,9,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,True,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,1.791759469228055,2.1972245773362196,0.0,1
99,77,4ee34f03-9dcb-4879-b39d-536e5731fef3,BEZ RODO,Blok 1,00:28:37.680903,"(4)(2,2,0,3,0) n Opcja B",1.0,B,4,9,3,12,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,False,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,2.4849066497880004,0.0,2
100,100,4ee34f03-9dcb-4879-b39d-536e5731fef3,BEZ RODO,Blok 1,00:28:37.680903,"(5)(1,2,0,1,2) n Opcja B",1.0,B,5,6,9,9,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,False,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.1972245773362196,2.1972245773362196,0.0,2
101,123,4ee34f03-9dcb-4879-b39d-536e5731fef3,BEZ RODO,Blok 1,00:28:37.680903,"(6)(4,2,2,0,0) n Opcja A",1.0,A,6,3,12,3,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,False,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.4849066497880004,1.0986122886681098,0.0,1
102,146,4ee34f03-9dcb-4879-b39d-536e5731fef3,BEZ RODO,Blok 1,00:28:37.680903,"(7)(1,0,0,1,3) n Opcja A",1.0,A,7,12,3,6,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,False,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,1.0986122886681098,1.791759469228055,0.0,1
103,169,4ee34f03-9dcb-4879-b39d-536e5731fef3,BEZ RODO,Blok 1,00:28:37.680903,"(8)(0,0,2,1,2) n Opcja A",1.0,A,8,9,9,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,True,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.1972245773362196,1.0986122886681098,0.0,1
608,38,4f55fc3f-b66c-4b1b-9d29-87ae6ee0fd58,BEZ RODO,Blok 2,00:02:09.882243,"(1)(3,0,0,2,1) n Opcja B",1.0,B,1,9,6,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.791759469228055,1.0986122886681098,0.0,2
609,165,4f55fc3f-b66c-4b1b-9d29-87ae6ee0fd58,BEZ RODO,Blok 2,00:02:09.882243,"(2)(1,2,0,0,2) n Opcja A",1.0,A,2,9,12,3,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.4849066497880004,1.0986122886681098,0.0,1
610,292,4f55fc3f-b66c-4b1b-9d29-87ae6ee0fd58,BEZ RODO,Blok 2,00:02:09.882243,"(3)(1,1,0,1,0) n Opcja A",1.0,A,3,3,3,12,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.4849066497880004,0.0,1
611,419,4f55fc3f-b66c-4b1b-9d29-87ae6ee0fd58,BEZ RODO,Blok 2,00:02:09.882243,"(4)(4,0,0,1,2) n Opcja C",1.0,C,4,3,3,9,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.1972245773362196,0.0,3
612,546,4f55fc3f-b66c-4b1b-9d29-87ae6ee0fd58,BEZ RODO,Blok 2,00:02:09.882243,"(5)(4,2,0,3,1) n Opcja A",1.0,A,5,6,9,9,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.1972245773362196,2.1972245773362196,0.0,1
613,673,4f55fc3f-b66c-4b1b-9d29-87ae6ee0fd58,BEZ RODO,Blok 2,00:02:09.882243,(6)(-) n Opcja bez rabatu: 30zł,1.0,SQ,6,3,9,12,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.1972245773362196,2.4849066497880004,0.0,4
614,800,4f55fc3f-b66c-4b1b-9d29-87ae6ee0fd58,BEZ RODO,Blok 2,00:02:09.882243,"(7)(2,1,1,2,2) n Opcja A",1.0,A,7,9,3,3,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,1
615,927,4f55fc3f-b66c-4b1b-9d29-87ae6ee0fd58,BEZ RODO,Blok 2,00:02:09.882243,"(8)(2,2,2,1,3) n Opcja C",1.0,C,8,6,3,12,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,1.0986122886681098,2.4849066497880004,0.0,3
240,14,51a7a8b2-0585-455b-b485-b3739444110e,BEZ RODO,Blok 1,00:06:49.317269,(1)(-) n Opcja bez rabatu: 30zł,1.0,SQ,1,12,3,9,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,False,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,1.0986122886681098,2.1972245773362196,0.0,4
241,73,51a7a8b2-0585-455b-b485-b3739444110e,BEZ RODO,Blok 1,00:06:49.317269,(2)(-) n Opcja bez rabatu: 30zł,1.0,SQ,2,3,12,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.4849066497880004,1.0986122886681098,0.0,4
242,132,51a7a8b2-0585-455b-b485-b3739444110e,BEZ RODO,Blok 1,00:06:49.317269,(3)(-) n Opcja bez rabatu: 30zł,1.0,SQ,3,3,6,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,False,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.791759469228055,2.1972245773362196,0.0,4
243,191,51a7a8b2-0585-455b-b485-b3739444110e,BEZ RODO,Blok 1,00:06:49.317269,(4)(-) n Opcja bez rabatu: 30zł,1.0,SQ,4,12,3,6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,True,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,1.0986122886681098,1.791759469228055,0.0,4
244,250,51a7a8b2-0585-455b-b485-b3739444110e,BEZ RODO,Blok 1,00:06:49.317269,(5)(-) n Opcja bez rabatu: 30zł,1.0,SQ,5,9,12,9,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,False,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.4849066497880004,2.1972245773362196,0.0,4
245,309,51a7a8b2-0585-455b-b485-b3739444110e,BEZ RODO,Blok 1,00:06:49.317269,(6)(-) n Opcja bez rabatu: 30zł,1.0,SQ,6,9,9,6,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,False,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.1972245773362196,1.791759469228055,0.0,4
246,368,51a7a8b2-0585-455b-b485-b3739444110e,BEZ RODO,Blok 1,00:06:49.317269,(7)(-) n Opcja bez rabatu: 30zł,1.0,SQ,7,3,9,9,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,False,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.1972245773362196,2.1972245773362196,0.0,4
247,427,51a7a8b2-0585-455b-b485-b3739444110e,BEZ RODO,Blok 1,00:06:49.317269,(8)(-) n Opcja bez rabatu: 30zł,1.0,SQ,8,3,6,9,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,False,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.791759469228055,2.1972245773362196,0.0,4
616,39,52c01879-26d5-4948-bbb4-d7ed2dfc3e24,Z RODO,Blok 2,00:04:04.534793,"(1)(0,2,0,3,2) n Opcja A",1.0,A,1,9,6,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.791759469228055,1.0986122886681098,0.0,1
617,166,52c01879-26d5-4948-bbb4-d7ed2dfc3e24,Z RODO,Blok 2,00:04:04.534793,"(2)(4,1,2,1,3) n Opcja B",1.0,B,2,9,12,3,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.4849066497880004,1.0986122886681098,0.0,2
618,293,52c01879-26d5-4948-bbb4-d7ed2dfc3e24,Z RODO,Blok 2,00:04:04.534793,"(3)(3,2,1,3,3) n Opcja C",1.0,C,3,3,3,12,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.4849066497880004,0.0,3
619,420,52c01879-26d5-4948-bbb4-d7ed2dfc3e24,Z RODO,Blok 2,00:04:04.534793,"(4)(4,0,0,1,2) n Opcja C",1.0,C,4,3,3,9,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.1972245773362196,0.0,3
620,547,52c01879-26d5-4948-bbb4-d7ed2dfc3e24,Z RODO,Blok 2,00:04:04.534793,"(5)(0,0,2,2,2) n Opcja B",1.0,B,5,6,9,9,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.1972245773362196,2.1972245773362196,0.0,2
621,674,52c01879-26d5-4948-bbb4-d7ed2dfc3e24,Z RODO,Blok 2,00:04:04.534793,"(6)(2,2,2,2,3) n Opcja C",1.0,C,6,3,9,12,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.1972245773362196,2.4849066497880004,0.0,3
622,801,52c01879-26d5-4948-bbb4-d7ed2dfc3e24,Z RODO,Blok 2,00:04:04.534793,"(7)(2,1,1,2,2) n Opcja A",1.0,A,7,9,3,3,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,1
623,928,52c01879-26d5-4948-bbb4-d7ed2dfc3e24,Z RODO,Blok 2,00:04:04.534793,"(8)(2,2,2,1,3) n Opcja C",1.0,C,8,6,3,12,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,1.0986122886681098,2.4849066497880004,0.0,3
248,16,537b7716-72b6-49a0-8fec-5b453f215684,Z RODO,Blok 2,00:07:43.195056,(1)(-) n Opcja bez rabatu: 30zł,1.0,SQ,1,9,3,3,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,4
249,55,537b7716-72b6-49a0-8fec-5b453f215684,Z RODO,Blok 2,00:07:43.195056,"(2)(1,1,2,1,3) n Opcja A",1.0,A,2,12,6,3,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,False,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,1.791759469228055,1.0986122886681098,0.0,1
250,94,537b7716-72b6-49a0-8fec-5b453f215684,Z RODO,Blok 2,00:07:43.195056,(3)(-) n Opcja bez rabatu: 30zł,1.0,SQ,3,3,6,6,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,False,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.791759469228055,1.791759469228055,0.0,4
251,133,537b7716-72b6-49a0-8fec-5b453f215684,Z RODO,Blok 2,00:07:43.195056,(4)(-) n Opcja bez rabatu: 30zł,1.0,SQ,4,3,6,12,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.791759469228055,2.4849066497880004,0.0,4
252,172,537b7716-72b6-49a0-8fec-5b453f215684,Z RODO,Blok 2,00:07:43.195056,"(5)(4,1,2,1,3) n Opcja B",1.0,B,5,3,12,6,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,False,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.4849066497880004,1.791759469228055,0.0,2
253,211,537b7716-72b6-49a0-8fec-5b453f215684,Z RODO,Blok 2,00:07:43.195056,"(6)(4,1,2,2,3) n Opcja B",1.0,B,6,6,12,9,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,False,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.4849066497880004,2.1972245773362196,0.0,2
254,250,537b7716-72b6-49a0-8fec-5b453f215684,Z RODO,Blok 2,00:07:43.195056,"(7)(4,0,0,1,2) n Opcja B",1.0,B,7,3,9,9,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,False,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.1972245773362196,2.1972245773362196,0.0,2
255,289,537b7716-72b6-49a0-8fec-5b453f215684,Z RODO,Blok 2,00:07:43.195056,(8)(-) n Opcja bez rabatu: 30zł,1.0,SQ,8,6,3,12,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,False,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,1.0986122886681098,2.4849066497880004,0.0,4
104,4,53ef540e-51d7-49f7-aefc-2e578aeb1fc6,Z RODO,Blok 2,00:05:34.643968,"(1)(2,0,2,2,1) n Opcja A",1.0,A,1,6,12,6,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,False,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.4849066497880004,1.791759469228055,0.0,1
